# histogram parameters
#\ dx = 10.0
#\ dy = 0.04
#\ nx = 19
#\ ny = 40
#\ xmin = 0.0
#\ ymin = -0.02
# averaged kinematics results
# averaged kinematic varibles used as input to calculate the averaged
# kinematics: Ei, omega, th_e, pf
#
# variables with _mc attached are from histograms not calculated
# alpha is the spectatror (neutron) alpha
#\ xb = th_nq
#\ yb = pm
# current header line:
i_b,i_x,i_y,xb,yb,Ei,kf,th_e,omega,Q2_calc,q_lab,Ep_calc,pf,pm_mc,pm,En_calc,beta_cm,gamma_cm,PfPar_q,PfPerp_q,theta_pq,theta_pq_calc,PfPar_cm,th_pq_cm,th_nq_mc,th_nq_calc,cos_phi,sin_phi,alpha_c,nx,ny,cont,kin,crs0,crs12,ratio,
511,7,24,65.0,0.92,21999.992,18014.952,7.666,3985.041,7084867.416,4792.225,4544.077,4446.153,918.725,922.271,1316.574,0.818,1.737,4369.903,819.895,10.575,10.626,1136.51,35.807,62.649,62.747,-0.956,-0.018,0.952,19,40,0.1232,thrq48,0.00144115381,0.00194279396,1.3480823,
532,7,25,65.0,0.96,21999.981,17969.166,7.653,4030.815,7041827.904,4825.899,4561.561,4464.021,958.504,962.225,1344.864,0.817,1.734,4381.661,853.539,10.971,11.023,1135.36,36.935,62.408,62.505,-0.955,-0.008,0.959,19,40,0.08934,thrq48,0.00101773371,0.00115676608,1.13660979,
553,7,26,65.0,1.0,22000.015,17915.918,7.641,4084.097,6998863.309,4866.078,4586.201,4489.196,998.346,1001.866,1373.506,0.816,1.732,4400.655,887.196,11.35,11.398,1136.293,37.982,62.234,62.319,-0.957,0.01,0.966,19,40,0.05721,thrq48,0.000710285967,0.00068361609,0.962451935,
574,7,27,65.0,1.04,22000.0,17858.332,7.637,4141.668,6969389.005,4911.497,4614.387,4517.988,1038.687,1041.787,1402.891,0.816,1.731,4423.264,920.298,11.712,11.753,1136.966,38.988,61.98,62.053,-0.963,-0.006,0.973,19,40,0.03586,thrq48,0.000483254058,0.000414228387,0.85716486,
595,7,28,65.0,1.08,22000.0,17806.986,7.611,4193.014,6903123.765,4948.181,4636.368,4540.436,1078.068,1081.005,1432.256,0.815,1.727,4439.154,953.659,12.085,12.125,1137.934,39.965,61.842,61.908,-0.964,-0.014,0.983,19,40,0.02167,thrq48,0.000331577787,0.000250252226,0.754731596,
616,7,29,65.0,1.12,22000.004,17747.807,7.597,4252.197,6853543.991,4993.468,4665.278,4569.952,1117.803,1120.806,1462.529,0.815,1.725,4462.127,986.856,12.432,12.471,1139.461,40.895,61.64,61.701,-0.966,-0.002,0.991,19,40,0.0123,thrq48,0.000219110269,0.000151197688,0.690052927,
637,7,30,65.0,1.16,22000.011,17693.375,7.57,4306.637,6785679.942,5033.17,4689.282,4594.454,1158.011,1160.241,1492.965,0.814,1.722,4479.846,1019.8,12.796,12.824,1140.299,41.807,61.471,61.517,-0.97,-0.021,1.0,19,40,0.006242,thrq48,0.000143925572,9.35055505e-05,0.649679899,
658,7,31,65.0,1.2,21999.987,17654.49,7.539,4345.497,6714850.704,5059.466,4703.425,4608.889,1192.135,1191.878,1517.682,0.813,1.719,4488.564,1046.253,13.125,13.121,1140.079,42.543,61.371,61.38,-0.972,-0.0,1.008,19,40,0.001786,thrq48,0.000101620957,6.40699727e-05,0.630479932,
679,7,32,65.0,1.24,21999.998,17704.817,7.459,4295.181,6591223.241,5003.979,4630.188,4534.124,1234.007,1220.932,1540.604,0.811,1.709,4407.234,1065.162,13.763,13.587,1115.157,43.686,60.907,60.741,-0.973,0.134,1.005,19,40,3.738e-05,thrq48,7.66041267e-05,4.82951655e-05,0.630451202,
700,7,33,65.0,1.28,22000.002,17549.826,7.401,4450.176,6432706.031,5122.185,4750.918,4657.345,1276.758,1263.893,1574.868,0.81,1.704,4522.505,1112.57,13.982,13.821,1151.225,44.022,61.824,61.675,-0.994,-0.029,1.038,19,40,1.632e-05,thrq48,4.61870441e-05,2.59914505e-05,0.562743306,
721,7,34,65.0,1.32,21999.998,17456.697,7.614,4543.301,6771768.923,5235.776,4816.127,4723.847,1320.07,1298.51,1602.783,0.816,1.729,4587.854,1125.312,14.053,13.781,1139.899,44.631,60.336,60.068,-0.973,-0.229,1.016,19,40,6.688e-06,thrq48,2.1709031e-05,1.41363098e-05,0.651171863,
742,7,35,65.0,1.36,22000.002,17488.76,7.352,4511.242,6326543.307,5165.06,4748.062,4654.432,1344.265,1342.702,1638.79,0.809,1.7,4505.149,1169.344,14.57,14.55,1131.182,45.95,60.58,60.562,-0.999,-0.039,1.042,19,40,5.798e-06,thrq48,1.41879254e-05,8.68689312e-06,0.612273693,
763,7,36,65.0,1.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
784,7,37,65.0,1.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
805,7,38,65.0,1.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
826,7,39,65.0,1.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
847,7,40,65.0,1.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
29,8,1,75.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
50,8,2,75.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
71,8,3,75.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
92,8,4,75.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
113,8,5,75.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
134,8,6,75.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
155,8,7,75.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
176,8,8,75.0,0.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
197,8,9,75.0,0.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
218,8,10,75.0,0.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
239,8,11,75.0,0.4,21999.998,18586.727,7.347,3413.271,6715156.232,4285.508,4290.159,4186.3,389.105,338.618,998.722,0.81,1.706,4174.07,319.756,5.091,4.381,1190.739,15.031,72.698,70.786,-0.987,-0.162,0.944,19,40,0.00449,thrq48,0.195381418,0.188395888,0.96424669,
260,8,12,75.0,0.44,22000.0,18550.859,7.321,3449.141,6654206.725,4307.061,4284.835,4180.844,450.912,445.69,1039.915,0.809,1.701,4159.634,420.6,5.847,5.774,1179.862,19.62,70.843,70.684,-0.997,-0.076,0.95,19,40,0.003321,thrq48,0.0718899742,0.150046557,2.08716941,
281,8,13,75.0,0.48,22000.0,18479.467,7.373,3520.533,6722789.52,4372.292,4347.744,4245.294,489.433,465.141,1048.399,0.81,1.706,4222.397,440.326,6.289,5.953,1193.691,20.248,71.839,71.2,-0.982,-0.186,0.956,19,40,0.002129,thrq48,0.0582687296,0.135126159,2.3190167,
302,8,14,75.0,0.52,21999.998,18476.334,7.406,3523.664,6782047.266,4381.582,4334.903,4232.142,525.461,500.103,1064.372,0.812,1.711,4206.15,468.324,6.706,6.353,1177.956,21.681,70.151,69.464,-0.983,0.005,0.946,19,40,0.003291,thrq48,0.0444643945,0.105495423,2.37258196,
323,8,15,75.0,0.56,22000.0,18407.49,7.439,3592.51,6816837.55,4441.055,4391.586,4290.183,554.418,525.492,1076.535,0.812,1.714,4261.656,493.921,7.008,6.611,1191.14,22.522,70.737,70.038,-0.969,-0.197,0.955,19,40,0.005857,thrq48,0.0357734822,0.0931696445,2.6044333,
344,8,16,75.0,0.6,21999.998,18368.925,7.378,3631.073,6691839.911,4458.31,4399.719,4298.509,604.618,585.307,1106.964,0.81,1.704,4262.952,551.742,7.636,7.375,1194.055,24.8,70.872,70.502,-0.988,-0.122,0.97,19,40,0.006507,thrq48,0.0257945322,0.0660917312,2.56223798,
365,8,17,75.0,0.64,21999.998,18305.923,7.401,3694.075,6711003.441,4511.894,4440.292,4340.027,641.056,626.693,1129.393,0.81,1.706,4299.778,589.704,8.003,7.809,1198.637,26.196,70.482,70.216,-0.984,-0.044,0.976,19,40,0.01053,thrq48,0.0189369321,0.0442322306,2.33576536,
386,8,18,75.0,0.68,22000.0,18247.231,7.361,3752.769,6616615.783,4549.714,4473.197,4373.687,682.951,672.058,1155.182,0.808,1.699,4327.456,634.242,8.483,8.338,1208.66,27.688,70.852,70.688,-0.987,0.014,0.993,19,40,0.004895,thrq48,0.0143801682,0.0259729028,1.80616128,
407,8,19,75.0,0.72,22000.0,18188.341,7.421,3811.659,6703987.349,4607.899,4518.051,4419.551,716.896,695.907,1169.218,0.81,1.706,4370.851,654.289,8.791,8.514,1211.78,28.366,70.419,70.085,-1.0,-0.021,0.992,19,40,0.0009914,thrq48,0.0114446105,0.0190359596,1.66331208,
428,8,20,75.0,0.76,22000.0,18158.43,7.362,3841.57,6587274.362,4620.058,4524.576,4426.221,754.017,734.521,1192.604,0.808,1.698,4371.898,691.33,9.243,8.986,1214.824,29.643,70.533,70.254,-0.99,0.061,1.005,19,40,0.001842,thrq48,0.00911998935,0.0127236834,1.39514232,
449,8,21,75.0,0.8,22000.0,18112.013,7.306,3887.987,6469292.051,4646.045,4540.758,4442.761,799.169,782.657,1222.84,0.806,1.69,4381.286,736.516,9.759,9.542,1218.32,31.154,70.441,70.228,-0.973,-0.179,1.02,19,40,0.0005533,thrq48,0.0066526779,0.00757576153,1.13875365,
470,8,22,75.0,0.84,22000.002,18052.769,7.232,3947.233,6319402.234,4679.749,4571.607,4474.286,837.902,826.322,1251.236,0.804,1.681,4405.843,779.605,10.185,10.034,1229.638,32.375,70.771,70.642,-0.999,0.046,1.04,19,40,0.0002425,thrq48,0.00516822375,0.00497953827,0.963491201,
491,8,23,75.0,0.88,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
512,8,24,75.0,0.92,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
533,8,25,75.0,0.96,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
554,8,26,75.0,1.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
575,8,27,75.0,1.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
596,8,28,75.0,1.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
617,8,29,75.0,1.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
638,8,30,75.0,1.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
659,8,31,75.0,1.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
680,8,32,75.0,1.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
701,8,33,75.0,1.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
722,8,34,75.0,1.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
743,8,35,75.0,1.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
764,8,36,75.0,1.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
785,8,37,75.0,1.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
806,8,38,75.0,1.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
827,8,39,75.0,1.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
848,8,40,75.0,1.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
30,9,1,85.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
51,9,2,85.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
72,9,3,85.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
93,9,4,85.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
114,9,5,85.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
135,9,6,85.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
156,9,7,85.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
177,9,8,85.0,0.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
198,9,9,85.0,0.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
219,9,10,85.0,0.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
240,9,11,85.0,0.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
261,9,12,85.0,0.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
282,9,13,85.0,0.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
303,9,14,85.0,0.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
324,9,15,85.0,0.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
345,9,16,85.0,0.6,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
366,9,17,85.0,0.64,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
387,9,18,85.0,0.68,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
408,9,19,85.0,0.72,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
429,9,20,85.0,0.76,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
450,9,21,85.0,0.8,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
471,9,22,85.0,0.84,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
492,9,23,85.0,0.88,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
513,9,24,85.0,0.92,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
534,9,25,85.0,0.96,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
555,9,26,85.0,1.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
576,9,27,85.0,1.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
597,9,28,85.0,1.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
618,9,29,85.0,1.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
639,9,30,85.0,1.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
660,9,31,85.0,1.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
681,9,32,85.0,1.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
702,9,33,85.0,1.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
723,9,34,85.0,1.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
744,9,35,85.0,1.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
765,9,36,85.0,1.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
